Subject,Block,Trial,Horizon,Info,mu_L,mu_R,delta,Choice,RT,Accuracy,Outcome
lc434nvpsvjjqilqg0h8s076.,65,3,10,-1,60,80,-20,1,0.024059999999764842,0,67
lc434nvpsvjjqilqg0h8s076.,65,4,10,-1,60,80,-20,0,0.18444499999895925,1,82
lc434nvpsvjjqilqg0h8s076.,65,5,10,-1,60,80,-20,1,0.04814999999868451,0,66
lc434nvpsvjjqilqg0h8s076.,65,6,10,-1,60,80,-20,0,0.18344000000070082,1,82
lc434nvpsvjjqilqg0h8s076.,65,7,10,-1,60,80,-20,1,0.08031000000122003,0,53
lc434nvpsvjjqilqg0h8s076.,65,8,10,-1,60,80,-20,0,0.17564000000129454,1,80
lc434nvpsvjjqilqg0h8s076.,65,9,10,-1,60,80,-20,1,0.09622500000114087,0,62
lc434nvpsvjjqilqg0h8s076.,65,10,10,-1,60,80,-20,0,0.16797500000032597,1,78
lc434nvpsvjjqilqg0h8s076.,66,1,10,1,40,10,30,1,0.18576499999832596,1,40
lc434nvpsvjjqilqg0h8s076.,66,2,10,1,40,10,30,0,0.16002999999909662,0,12
lc434nvpsvjjqilqg0h8s076.,66,3,10,1,40,10,30,1,0.08005499999853782,1,33
lc434nvpsvjjqilqg0h8s076.,66,4,10,1,40,10,30,1,0.25609000000258675,1,41
lc434nvpsvjjqilqg0h8s076.,66,5,10,1,40,10,30,0,0.16752999999880558,0,6
lc434nvpsvjjqilqg0h8s076.,66,6,10,1,40,10,30,1,0.08794499999930849,1,28
lc434nvpsvjjqilqg0h8s076.,66,7,10,1,40,10,30,0,0.16851500000123634,0,1
lc434nvpsvjjqilqg0h8s076.,66,8,10,1,40,10,30,1,0.07135999999812338,1,36
lc434nvpsvjjqilqg0h8s076.,66,9,10,1,40,10,30,0,0.20794000000029336,0,18
lc434nvpsvjjqilqg0h8s076.,66,10,10,1,40,10,30,1,0.024055000001681037,1,36
lc434nvpsvjjqilqg0h8s076.,67,1,5,1,60,72,-12,0,0.3068200000016368,1,67
lc434nvpsvjjqilqg0h8s076.,67,2,5,1,60,72,-12,1,0.015879999999073333,0,63
lc434nvpsvjjqilqg0h8s076.,67,3,5,1,60,72,-12,1,0.21617999999941095,0,69
lc434nvpsvjjqilqg0h8s076.,67,4,5,1,60,72,-12,1,0.21640000000112924,0,65
lc434nvpsvjjqilqg0h8s076.,67,5,5,1,60,72,-12,1,0.5433349999984494,0,58
lc434nvpsvjjqilqg0h8s076.,68,1,5,1,40,70,-30,1,0.29039499999996043,0,49
lc434nvpsvjjqilqg0h8s076.,68,2,5,1,40,70,-30,0,0.1917699999975739,1,98
lc434nvpsvjjqilqg0h8s076.,68,3,5,1,40,70,-30,1,0.303909999998752,0,40
lc434nvpsvjjqilqg0h8s076.,68,4,5,1,40,70,-30,1,0.26371499999734804,0,58
lc434nvpsvjjqilqg0h8s076.,68,5,5,1,40,70,-30,0,0.5121250000010478,1,75
lc434nvpsvjjqilqg0h8s076.,69,1,5,1,40,48,-8,1,0.12272999999916646,0,39
lc434nvpsvjjqilqg0h8s076.,69,2,5,1,40,48,-8,1,0.28743000000028407,0,34
lc434nvpsvjjqilqg0h8s076.,69,3,5,1,40,48,-8,0,0.13638499999803025,1,55
lc434nvpsvjjqilqg0h8s076.,69,4,5,1,40,48,-8,1,0.08796000000071945,0,47
lc434nvpsvjjqilqg0h8s076.,69,5,5,1,40,48,-8,0,0.19171999999886613,1,37
lc434nvpsvjjqilqg0h8s076.,70,1,10,0,40,44,-4,1,0.38689499999966936,0,38
lc434nvpsvjjqilqg0h8s076.,70,2,10,0,40,44,-4,0,0.20751000000018394,1,39
lc434nvpsvjjqilqg0h8s076.,70,3,10,0,40,44,-4,0,0.16823999999905936,1,59
lc434nvpsvjjqilqg0h8s076.,70,4,10,0,40,44,-4,1,0.0634250000002794,0,36
lc434nvpsvjjqilqg0h8s076.,70,5,10,0,40,44,-4,0,0.17606499999971129,1,37
lc434nvpsvjjqilqg0h8s076.,70,6,10,0,40,44,-4,0,0.2637000000032131,1,40
lc434nvpsvjjqilqg0h8s076.,70,7,10,0,40,44,-4,1,0.14418500000098722,0,27
lc434nvpsvjjqilqg0h8s076.,70,8,10,0,40,44,-4,0,0.16864500000159025,1,38
lc434nvpsvjjqilqg0h8s076.,70,9,10,0,40,44,-4,1,0.07933000000054016,0,39
lc434nvpsvjjqilqg0h8s076.,70,10,10,0,40,44,-4,0,0.17585999999940397,1,34
lc434nvpsvjjqilqg0h8s076.,71,1,10,-1,60,48,12,1,0.36132500000164147,1,57
lc434nvpsvjjqilqg0h8s076.,71,2,10,-1,60,48,12,0,0.2158500000005588,0,52
lc434nvpsvjjqilqg0h8s076.,71,3,10,-1,60,48,12,0,0.2325300000011921,0,62
lc434nvpsvjjqilqg0h8s076.,71,4,10,-1,60,48,12,0,0.27177499999740395,0,51
lc434nvpsvjjqilqg0h8s076.,71,5,10,-1,60,48,12,1,0.07190500000066823,1,57
lc434nvpsvjjqilqg0h8s076.,71,6,10,-1,60,48,12,0,0.1998600000005681,0,42
lc434nvpsvjjqilqg0h8s076.,71,7,10,-1,60,48,12,1,0.03259999999863794,1,62
lc434nvpsvjjqilqg0h8s076.,71,8,10,-1,60,48,12,1,0.2237249999998603,1,63
lc434nvpsvjjqilqg0h8s076.,71,9,10,-1,60,48,12,0,0.16757499999948777,0,40
lc434nvpsvjjqilqg0h8s076.,71,10,10,-1,60,48,12,1,0.0719649999991525,1,45
lc434nvpsvjjqilqg0h8s076.,72,1,10,0,60,52,8,1,0.2817849999992177,1,64
lc434nvpsvjjqilqg0h8s076.,72,2,10,0,60,52,8,0,0.02429499999928521,0,46
lc434nvpsvjjqilqg0h8s076.,72,3,10,0,60,52,8,0,0.3203800000009942,0,52
lc434nvpsvjjqilqg0h8s076.,72,4,10,0,60,52,8,1,0.1113149999982561,1,70
lc434nvpsvjjqilqg0h8s076.,72,5,10,0,60,52,8,0,0.15979499999957625,0,59
lc434nvpsvjjqilqg0h8s076.,72,6,10,0,60,52,8,1,0.08804000000236556,1,68
lc434nvpsvjjqilqg0h8s076.,72,7,10,0,60,52,8,0,0.20029500000237022,0,42
lc434nvpsvjjqilqg0h8s076.,72,8,10,0,60,52,8,1,0.1118750000023283,1,64
lc434nvpsvjjqilqg0h8s076.,72,9,10,0,60,52,8,0,0.1759650000021793,0,41
lc434nvpsvjjqilqg0h8s076.,72,10,10,0,60,52,8,1,0.11980000000039581,1,61
lc434nvpsvjjqilqg0h8s076.,73,1,10,1,60,64,-4,0,0.22587500000011643,1,68
lc434nvpsvjjqilqg0h8s076.,73,2,10,1,60,64,-4,1,0.14398000000073807,0,58
lc434nvpsvjjqilqg0h8s076.,73,3,10,1,60,64,-4,1,0.20831499999988592,0,66
lc434nvpsvjjqilqg0h8s076.,73,4,10,1,60,64,-4,1,0.2558200000021025,0,63
lc434nvpsvjjqilqg0h8s076.,73,5,10,1,60,64,-4,0,0.21595500000333415,1,55
lc434nvpsvjjqilqg0h8s076.,73,6,10,1,60,64,-4,1,0.03201999999873806,0,66
lc434nvpsvjjqilqg0h8s076.,73,7,10,1,60,64,-4,0,0.19968999999767403,1,70
lc434nvpsvjjqilqg0h8s076.,73,8,10,1,60,64,-4,1,0.05592999999865424,0,65
lc434nvpsvjjqilqg0h8s076.,73,9,10,1,60,64,-4,1,0.19188500000018394,0,42
lc434nvpsvjjqilqg0h8s076.,73,10,10,1,60,64,-4,0,0.05661999999935506,1,58
lc434nvpsvjjqilqg0h8s076.,74,1,5,0,40,70,-30,0,0.2981450000006589,1,68
lc434nvpsvjjqilqg0h8s076.,74,2,5,0,40,70,-30,1,0.09582500000030268,0,25
lc434nvpsvjjqilqg0h8s076.,74,3,5,0,40,70,-30,0,0.19986499999871013,1,86
lc434nvpsvjjqilqg0h8s076.,74,4,5,0,40,70,-30,1,0.03265000000101281,0,36
lc434nvpsvjjqilqg0h8s076.,74,5,5,0,40,70,-30,0,0.1994600000034552,1,74
lc434nvpsvjjqilqg0h8s076.,75,1,5,1,60,56,4,1,0.39368499999906637,1,54
lc434nvpsvjjqilqg0h8s076.,75,2,5,1,60,56,4,1,0.23968000000243775,1,60
lc434nvpsvjjqilqg0h8s076.,75,3,5,1,60,56,4,0,0.2167249999984633,0,51
lc434nvpsvjjqilqg0h8s076.,75,4,5,1,60,56,4,1,0.0796200000004028,1,47
lc434nvpsvjjqilqg0h8s076.,75,5,5,1,60,56,4,0,0.22401499999978114,0,62
lc434nvpsvjjqilqg0h8s076.,76,1,10,1,40,60,-20,0,0.10644500000122935,1,55
lc434nvpsvjjqilqg0h8s076.,76,2,10,1,40,60,-20,1,0.08058999999775551,0,19
lc434nvpsvjjqilqg0h8s076.,76,3,10,1,40,60,-20,1,0.4232800000027055,0,52
lc434nvpsvjjqilqg0h8s076.,76,4,10,1,40,60,-20,1,0.18445499999873574,0,35
lc434nvpsvjjqilqg0h8s076.,76,5,10,1,40,60,-20,0,0.18326499999966472,1,36
lc434nvpsvjjqilqg0h8s076.,76,6,10,1,40,60,-20,1,0.09637999999901513,0,44
lc434nvpsvjjqilqg0h8s076.,76,7,10,1,40,60,-20,0,0.15209500000125264,1,69
lc434nvpsvjjqilqg0h8s076.,76,8,10,1,40,60,-20,1,0.06390499999909661,0,28
lc434nvpsvjjqilqg0h8s076.,76,9,10,1,40,60,-20,0,0.20789499999955297,1,61
lc434nvpsvjjqilqg0h8s076.,76,10,10,1,40,60,-20,1,0.007710000001708977,0,43
lc434nvpsvjjqilqg0h8s076.,77,1,10,0,40,10,30,1,0.25125500000279866,1,39
lc434nvpsvjjqilqg0h8s076.,77,2,10,0,40,10,30,0,0.10384499999776017,0,10
lc434nvpsvjjqilqg0h8s076.,77,3,10,0,40,10,30,1,0.1679149999981746,1,55
lc434nvpsvjjqilqg0h8s076.,77,4,10,0,40,10,30,0,0.14369000000081725,0,7
lc434nvpsvjjqilqg0h8s076.,77,5,10,0,40,10,30,1,0.11228000000119209,1,55
lc434nvpsvjjqilqg0h8s076.,77,6,10,0,40,10,30,0,0.12840000000142027,0,16
lc434nvpsvjjqilqg0h8s076.,77,7,10,0,40,10,30,1,0.07132500000076834,1,24
lc434nvpsvjjqilqg0h8s076.,77,8,10,0,40,10,30,0,0.1758850000005332,0,14
lc434nvpsvjjqilqg0h8s076.,77,9,10,0,40,10,30,1,0.10397999999986496,1,35
lc434nvpsvjjqilqg0h8s076.,77,10,10,0,40,10,30,0,0.15228499999648193,0,0
lc434nvpsvjjqilqg0h8s076.,78,1,10,0,40,48,-8,1,0.44961999999941327,0,20
lc434nvpsvjjqilqg0h8s076.,78,2,10,0,40,48,-8,0,0.1837999999988824,1,58
lc434nvpsvjjqilqg0h8s076.,78,3,10,0,40,48,-8,0,0.24812999999994645,1,40
lc434nvpsvjjqilqg0h8s076.,78,4,10,0,40,48,-8,1,0.10419499999989057,0,40
lc434nvpsvjjqilqg0h8s076.,78,5,10,0,40,48,-8,0,0.15156999999820256,1,48
lc434nvpsvjjqilqg0h8s076.,78,6,10,0,40,48,-8,1,0.12029500000062399,0,45
lc434nvpsvjjqilqg0h8s076.,78,7,10,0,40,48,-8,0,0.1516799999990035,1,37
lc434nvpsvjjqilqg0h8s076.,78,8,10,0,40,48,-8,1,0.11256000000139466,0,35
lc434nvpsvjjqilqg0h8s076.,78,9,10,0,40,48,-8,0,0.14341999999666588,1,41
lc434nvpsvjjqilqg0h8s076.,78,10,10,0,40,48,-8,1,0.10429999999905704,0,54
lc434nvpsvjjqilqg0h8s076.,79,1,10,1,60,30,30,1,0.6821700000000419,1,51
lc434nvpsvjjqilqg0h8s076.,79,2,10,1,60,30,30,1,0.23185000000009315,1,54
lc434nvpsvjjqilqg0h8s076.,79,3,10,1,60,30,30,0,0.1197699999974575,0,46
lc434nvpsvjjqilqg0h8s076.,79,4,10,1,60,30,30,1,0.08815499999758322,1,49
lc434nvpsvjjqilqg0h8s076.,79,5,10,1,60,30,30,0,0.12776500000106172,0,24
lc434nvpsvjjqilqg0h8s076.,79,6,10,1,60,30,30,1,0.09595000000263099,1,52
lc434nvpsvjjqilqg0h8s076.,79,7,10,1,60,30,30,0,0.1437999999979511,0,38
lc434nvpsvjjqilqg0h8s076.,79,8,10,1,60,30,30,1,0.120150000002468,1,56
lc434nvpsvjjqilqg0h8s076.,79,9,10,1,60,30,30,0,0.11184000000136439,0,14
lc434nvpsvjjqilqg0h8s076.,79,10,10,1,60,30,30,1,0.09624999999866123,1,65
lc434nvpsvjjqilqg0h8s076.,80,1,5,-1,60,40,20,0,0.08990500000072643,0,28
lc434nvpsvjjqilqg0h8s076.,80,2,5,-1,60,40,20,1,0.27140999999758786,1,57
lc434nvpsvjjqilqg0h8s076.,80,3,5,-1,60,40,20,0,0.18426499999983936,0,29
lc434nvpsvjjqilqg0h8s076.,80,4,5,-1,60,40,20,0,0.21628000000061,0,36
lc434nvpsvjjqilqg0h8s076.,80,5,5,-1,60,40,20,1,0.11967000000004191,1,69
lfoao7r4uxy84db9qd18ag9v.,1,1,10,-1,60,56,4,1,1.050554999965243,1,57
lfoao7r4uxy84db9qd18ag9v.,1,2,10,-1,60,56,4,0,0.7839300000341609,0,63
lfoao7r4uxy84db9qd18ag9v.,1,3,10,-1,60,56,4,0,1.4774149999720976,0,78
lfoao7r4uxy84db9qd18ag9v.,1,4,10,-1,60,56,4,0,2.0085800000233576,0,49
lfoao7r4uxy84db9qd18ag9v.,1,5,10,-1,60,56,4,1,1.5043049999512732,1,48
lfoao7r4uxy84db9qd18ag9v.,1,6,10,-1,60,56,4,0,1.2056449999799952,0,58
lfoao7r4uxy84db9qd18ag9v.,1,7,10,-1,60,56,4,1,0.42499500000849366,1,62
lfoao7r4uxy84db9qd18ag9v.,1,8,10,-1,60,56,4,0,1.7360799999441952,0,52
lfoao7r4uxy84db9qd18ag9v.,1,9,10,-1,60,56,4,0,0.4029500000178814,0,53
lfoao7r4uxy84db9qd18ag9v.,1,10,10,-1,60,56,4,0,0.5220899999840185,0,53
lfoao7r4uxy84db9qd18ag9v.,2,1,5,0,60,68,-8,0,0.7403299999423325,1,70
lfoao7r4uxy84db9qd18ag9v.,2,2,5,0,60,68,-8,0,1.060590000008233,1,66
lfoao7r4uxy84db9qd18ag9v.,2,3,5,0,60,68,-8,1,0.5311900000087917,0,60
lfoao7r4uxy84db9qd18ag9v.,2,4,5,0,60,68,-8,1,1.1096250000409782,0,59
lfoao7r4uxy84db9qd18ag9v.,2,5,5,0,60,68,-8,0,0.4839800000190735,1,60
lfoao7r4uxy84db9qd18ag9v.,3,1,5,1,40,10,30,0,0.8392050000838935,0,12
lfoao7r4uxy84db9qd18ag9v.,3,2,5,1,40,10,30,1,0.5678299999563023,1,40
lfoao7r4uxy84db9qd18ag9v.,3,3,5,1,40,10,30,1,1.3875499999849126,1,30
lfoao7r4uxy84db9qd18ag9v.,3,4,5,1,40,10,30,1,1.127100000041537,1,49
lfoao7r4uxy84db9qd18ag9v.,3,5,5,1,40,10,30,0,0.5506600000662729,0,8
lfoao7r4uxy84db9qd18ag9v.,4,1,10,-1,60,68,-8,1,0.6435200000414625,0,58
lfoao7r4uxy84db9qd18ag9v.,4,2,10,-1,60,68,-8,0,0.5963699999265373,1,62
lfoao7r4uxy84db9qd18ag9v.,4,3,10,-1,60,68,-8,0,0.8765600000042468,1,68
lfoao7r4uxy84db9qd18ag9v.,4,4,10,-1,60,68,-8,0,2.037774999975227,1,74
lfoao7r4uxy84db9qd18ag9v.,4,5,10,-1,60,68,-8,1,0.5686699999496341,0,65
lfoao7r4uxy84db9qd18ag9v.,4,6,10,-1,60,68,-8,0,0.5544849999714643,1,63
lfoao7r4uxy84db9qd18ag9v.,4,7,10,-1,60,68,-8,0,0.4004549999954179,1,72
lfoao7r4uxy84db9qd18ag9v.,4,8,10,-1,60,68,-8,0,0.3698850000509992,1,61
lfoao7r4uxy84db9qd18ag9v.,4,9,10,-1,60,68,-8,0,0.34570499998517334,1,65
lfoao7r4uxy84db9qd18ag9v.,4,10,10,-1,60,68,-8,0,0.3980699999956414,1,64
lfoao7r4uxy84db9qd18ag9v.,5,1,5,0,40,60,-20,0,0.6906299999682233,1,51
lfoao7r4uxy84db9qd18ag9v.,5,2,5,0,40,60,-20,1,0.3769249999895692,0,37
lfoao7r4uxy84db9qd18ag9v.,5,3,5,0,40,60,-20,0,0.4444150000344962,1,66
lfoao7r4uxy84db9qd18ag9v.,5,4,5,0,40,60,-20,1,0.8032100000418723,0,40
lfoao7r4uxy84db9qd18ag9v.,5,5,5,0,40,60,-20,0,0.7713399999774992,1,57
lfoao7r4uxy84db9qd18ag9v.,6,1,10,1,40,52,-12,0,0.7309899999527261,1,58
lfoao7r4uxy84db9qd18ag9v.,6,2,10,1,40,52,-12,1,0.5744049999630079,0,48
lfoao7r4uxy84db9qd18ag9v.,6,3,10,1,40,52,-12,1,1.0921350000426173,0,49
lfoao7r4uxy84db9qd18ag9v.,6,4,10,1,40,52,-12,1,0.5649299999931827,0,42
lfoao7r4uxy84db9qd18ag9v.,6,5,10,1,40,52,-12,0,0.5311800000490621,1,41
lfoao7r4uxy84db9qd18ag9v.,6,6,10,1,40,52,-12,1,0.6789749999297783,0,43
lfoao7r4uxy84db9qd18ag9v.,6,7,10,1,40,52,-12,0,0.36499000003095716,1,45
lfoao7r4uxy84db9qd18ag9v.,6,8,10,1,40,52,-12,1,0.9900650000199676,0,30
lfoao7r4uxy84db9qd18ag9v.,6,9,10,1,40,52,-12,0,0.6594599999953061,1,51
lfoao7r4uxy84db9qd18ag9v.,6,10,10,1,40,52,-12,0,0.4541050000116229,1,53
lfoao7r4uxy84db9qd18ag9v.,7,1,5,0,60,72,-12,1,0.743360000080429,0,60
lfoao7r4uxy84db9qd18ag9v.,7,2,5,0,60,72,-12,1,0.5981299999402836,0,47
lfoao7r4uxy84db9qd18ag9v.,7,3,5,0,60,72,-12,0,0.39991500007454306,1,63
lfoao7r4uxy84db9qd18ag9v.,7,4,5,0,60,72,-12,0,0.9205249999649823,1,78
lfoao7r4uxy84db9qd18ag9v.,7,5,5,0,60,72,-12,0,1.0728250000393018,1,68
lfoao7r4uxy84db9qd18ag9v.,8,1,5,1,60,40,20,1,0.7228099999483675,1,60
lfoao7r4uxy84db9qd18ag9v.,8,2,5,1,60,40,20,1,0.4496999999973923,1,56
lfoao7r4uxy84db9qd18ag9v.,8,3,5,1,60,40,20,0,0.4216299999970943,0,54
lfoao7r4uxy84db9qd18ag9v.,8,4,5,1,60,40,20,1,0.700524999992922,1,62
lfoao7r4uxy84db9qd18ag9v.,8,5,5,1,60,40,20,1,1.3294300000416115,1,73
lfoao7r4uxy84db9qd18ag9v.,9,1,10,0,60,52,8,1,0.5277999999234453,1,64
lfoao7r4uxy84db9qd18ag9v.,9,2,10,0,60,52,8,0,0.4657949999673292,0,53
lfoao7r4uxy84db9qd18ag9v.,9,3,10,0,60,52,8,0,0.6745899999514222,0,42
lfoao7r4uxy84db9qd18ag9v.,9,4,10,0,60,52,8,1,0.4645200000377372,1,70
lfoao7r4uxy84db9qd18ag9v.,9,5,10,0,60,52,8,0,0.6478699999861419,0,38
lfoao7r4uxy84db9qd18ag9v.,9,6,10,0,60,52,8,1,0.27197500003967434,1,65
lfoao7r4uxy84db9qd18ag9v.,9,7,10,0,60,52,8,1,0.3996400000760332,1,72
lfoao7r4uxy84db9qd18ag9v.,9,8,10,0,60,52,8,1,0.3250699999043718,1,53
lfoao7r4uxy84db9qd18ag9v.,9,9,10,0,60,52,8,1,0.3280500000109896,1,51
lfoao7r4uxy84db9qd18ag9v.,9,10,10,0,60,52,8,1,0.4129800000227988,1,63
lfoao7r4uxy84db9qd18ag9v.,10,1,10,0,40,70,-30,1,9.080614999984391,0,36
lfoao7r4uxy84db9qd18ag9v.,10,2,10,0,40,70,-30,0,0.3706450000172481,1,57
lfoao7r4uxy84db9qd18ag9v.,10,3,10,0,40,70,-30,1,0.40629499999340624,0,19
lfoao7r4uxy84db9qd18ag9v.,10,4,10,0,40,70,-30,0,0.47528500005137175,1,72
lfoao7r4uxy84db9qd18ag9v.,10,5,10,0,40,70,-30,1,0.6646750000072643,0,51
lfoao7r4uxy84db9qd18ag9v.,10,6,10,0,40,70,-30,0,0.4218249999685213,1,64
lfoao7r4uxy84db9qd18ag9v.,10,7,10,0,40,70,-30,0,0.21445999993011355,1,62
lfoao7r4uxy84db9qd18ag9v.,10,8,10,0,40,70,-30,0,0.28790999995544553,1,66
lfoao7r4uxy84db9qd18ag9v.,10,9,10,0,40,70,-30,0,0.27419500006362796,1,65
lfoao7r4uxy84db9qd18ag9v.,10,10,10,0,40,70,-30,0,0.34008500003255904,1,77
lfoao7r4uxy84db9qd18ag9v.,11,1,5,0,40,10,30,0,0.717670000041835,0,3
lfoao7r4uxy84db9qd18ag9v.,11,2,5,0,40,10,30,1,0.349284999887459,1,38
lfoao7r4uxy84db9qd18ag9v.,11,3,5,0,40,10,30,1,0.6795399999246001,1,44
lfoao7r4uxy84db9qd18ag9v.,11,4,5,0,40,10,30,0,0.5701450000051409,0,10
lfoao7r4uxy84db9qd18ag9v.,11,5,5,0,40,10,30,1,0.4088449999690056,1,41
lfoao7r4uxy84db9qd18ag9v.,12,1,10,0,60,72,-12,1,0.49330500001087785,0,68
